;;;;;;;
Riepilogo complessivo qualita dell'aria ;;;;;;;
* Il valore fa riferimento al numero dei superamenti del PM10 nel periodo tra il 01/01/ 2019 e il 01/01/2019 ;;;;;;;
NB - Per unita di misura, valore di soglia e parametro di valutazione fare riferimento a quanto riportato sul sito web www.arpa.puglia.it - sezione aria  ;;;;;;;
Provincia: Bari ;;;;;;;
Inquinante: PM10 ;;;;;;;
;;;;;;;
NomeCentralina ;DataRilevazione ;Provincia ;Comune ;Sigla ;Valore ;Superamenti PM10* 
Campi S.na - I.T.C.  Costa ;2020-10-24 00:00:00.0;Lecce;Campi Salentina;PM10;18;21
Campi S.na - I.T.C.  Costa ;2020-10-25 00:00:00.0;Lecce;Campi Salentina;PM10;9;21
Campi S.na - I.T.C.  Costa ;2020-10-26 00:00:00.0;Lecce;Campi Salentina;PM10;13;21
Campi S.na - I.T.C.  Costa ;2020-10-27 00:00:00.0;Lecce;Campi Salentina;PM10;7;21
Campi S.na - I.T.C.  Costa ;2020-10-28 00:00:00.0;Lecce;Campi Salentina;PM10;12;21
Campi S.na - I.T.C.  Costa ;2020-10-29 00:00:00.0;Lecce;Campi Salentina;PM10;15;21
Campi S.na - I.T.C.  Costa ;2020-10-30 00:00:00.0;Lecce;Campi Salentina;PM10;21;21
Campi S.na - I.T.C.  Costa ;2020-10-31 00:00:00.0;Lecce;Campi Salentina;PM10;24;21
Campi S.na - I.T.C.  Costa ;2020-11-01 00:00:00.0;Lecce;Campi Salentina;PM10;23;21
Campi S.na - I.T.C.  Costa ;2020-11-02 00:00:00.0;Lecce;Campi Salentina;PM10;29;21
Campi S.na - I.T.C.  Costa ;2020-11-03 00:00:00.0;Lecce;Campi Salentina;PM10;24;21
Campi S.na - I.T.C.  Costa ;2020-11-04 00:00:00.0;Lecce;Campi Salentina;PM10;21;21
Campi S.na - I.T.C.  Costa ;2020-11-05 00:00:00.0;Lecce;Campi Salentina;PM10;22;21
Campi S.na - I.T.C.  Costa ;2020-11-06 00:00:00.0;Lecce;Campi Salentina;PM10;17;21
Campi S.na - I.T.C.  Costa ;2020-11-07 00:00:00.0;Lecce;Campi Salentina;PM10;19;21
Campi S.na - I.T.C.  Costa ;2020-11-08 00:00:00.0;Lecce;Campi Salentina;PM10;24;21
Campi S.na - I.T.C.  Costa ;2020-11-09 00:00:00.0;Lecce;Campi Salentina;PM10;28;21
Campi S.na - I.T.C.  Costa ;2020-11-10 00:00:00.0;Lecce;Campi Salentina;PM10;31;21
Campi S.na - I.T.C.  Costa ;2020-11-11 00:00:00.0;Lecce;Campi Salentina;PM10;42;21
Campi S.na - I.T.C.  Costa ;2020-11-12 00:00:00.0;Lecce;Campi Salentina;PM10;40;21
Campi S.na - I.T.C.  Costa ;2020-11-13 00:00:00.0;Lecce;Campi Salentina;PM10;51;21
Campi S.na - I.T.C.  Costa ;2020-11-14 00:00:00.0;Lecce;Campi Salentina;PM10;52;21
Campi S.na - I.T.C.  Costa ;2020-11-15 00:00:00.0;Lecce;Campi Salentina;PM10;44;21
Campi S.na - I.T.C.  Costa ;2020-11-16 00:00:00.0;Lecce;Campi Salentina;PM10;26;21
Campi S.na - I.T.C.  Costa ;2020-11-17 00:00:00.0;Lecce;Campi Salentina;PM10;14;21
Campi S.na - I.T.C.  Costa ;2020-11-18 00:00:00.0;Lecce;Campi Salentina;PM10;19;21
Campi S.na - I.T.C.  Costa ;2020-11-19 00:00:00.0;Lecce;Campi Salentina;PM10;29;21
Campi S.na - I.T.C.  Costa ;2020-11-20 00:00:00.0;Lecce;Campi Salentina;PM10;36;21
Campi S.na - I.T.C.  Costa ;2020-11-21 00:00:00.0;Lecce;Campi Salentina;PM10;15;21
Campi S.na - I.T.C.  Costa ;2020-11-22 00:00:00.0;Lecce;Campi Salentina;PM10;21;21
Campi S.na - I.T.C.  Costa ;2020-11-23 00:00:00.0;Lecce;Campi Salentina;PM10;18;21
Campi S.na - I.T.C.  Costa ;2020-11-24 00:00:00.0;Lecce;Campi Salentina;PM10;26;21
Campi S.na - I.T.C.  Costa ;2020-11-25 00:00:00.0;Lecce;Campi Salentina;PM10;32;21
Campi S.na - I.T.C.  Costa ;2020-11-26 00:00:00.0;Lecce;Campi Salentina;PM10;35;21
Campi S.na - I.T.C.  Costa ;2020-11-27 00:00:00.0;Lecce;Campi Salentina;PM10;39;21
Campi S.na - I.T.C.  Costa ;2020-11-28 00:00:00.0;Lecce;Campi Salentina;PM10;48;21
Campi S.na - I.T.C.  Costa ;2020-11-29 00:00:00.0;Lecce;Campi Salentina;PM10;13;21
Campi S.na - I.T.C.  Costa ;2020-11-30 00:00:00.0;Lecce;Campi Salentina;PM10;17;21
Campi S.na - I.T.C.  Costa ;2020-12-01 00:00:00.0;Lecce;Campi Salentina;PM10;20;21
Campi S.na - I.T.C.  Costa ;2020-12-02 00:00:00.0;Lecce;Campi Salentina;PM10;12;21
Campi S.na - I.T.C.  Costa ;2020-12-03 00:00:00.0;Lecce;Campi Salentina;PM10;8;21
Campi S.na - I.T.C.  Costa ;2020-12-04 00:00:00.0;Lecce;Campi Salentina;PM10;16;21
Campi S.na - I.T.C.  Costa ;2020-12-05 00:00:00.0;Lecce;Campi Salentina;PM10;12;21
Campi S.na - I.T.C.  Costa ;2020-12-06 00:00:00.0;Lecce;Campi Salentina;PM10;17;21
Campi S.na - I.T.C.  Costa ;2020-12-07 00:00:00.0;Lecce;Campi Salentina;PM10;19;21
Campi S.na - I.T.C.  Costa ;2020-12-08 00:00:00.0;Lecce;Campi Salentina;PM10;15;21
Campi S.na - I.T.C.  Costa ;2020-12-09 00:00:00.0;Lecce;Campi Salentina;PM10;20;21
Campi S.na - I.T.C.  Costa ;2020-12-10 00:00:00.0;Lecce;Campi Salentina;PM10;24;21
Campi S.na - I.T.C.  Costa ;2020-12-11 00:00:00.0;Lecce;Campi Salentina;PM10;21;21
Campi S.na - I.T.C.  Costa ;2020-12-12 00:00:00.0;Lecce;Campi Salentina;PM10;35;21
Campi S.na - I.T.C.  Costa ;2020-12-13 00:00:00.0;Lecce;Campi Salentina;PM10;26;21
Campi S.na - I.T.C.  Costa ;2020-12-14 00:00:00.0;Lecce;Campi Salentina;PM10;7;21
Campi S.na - I.T.C.  Costa ;2020-12-15 00:00:00.0;Lecce;Campi Salentina;PM10;7;21
Campi S.na - I.T.C.  Costa ;2020-12-16 00:00:00.0;Lecce;Campi Salentina;PM10;;21
Campi S.na - I.T.C.  Costa ;2020-12-17 00:00:00.0;Lecce;Campi Salentina;PM10;;21
Campi S.na - I.T.C.  Costa ;2020-12-18 00:00:00.0;Lecce;Campi Salentina;PM10;;21
Campi S.na - I.T.C.  Costa ;2020-12-19 00:00:00.0;Lecce;Campi Salentina;PM10;;21
Campi S.na - I.T.C.  Costa ;2020-12-20 00:00:00.0;Lecce;Campi Salentina;PM10;;21
Campi S.na - I.T.C.  Costa ;2020-12-21 00:00:00.0;Lecce;Campi Salentina;PM10;32;21
Campi S.na - I.T.C.  Costa ;2020-12-22 00:00:00.0;Lecce;Campi Salentina;PM10;63;21
Campi S.na - I.T.C.  Costa ;2020-12-23 00:00:00.0;Lecce;Campi Salentina;PM10;55;21
Campi S.na - I.T.C.  Costa ;2020-12-24 00:00:00.0;Lecce;Campi Salentina;PM10;49;21
Campi S.na - I.T.C.  Costa ;2020-12-25 00:00:00.0;Lecce;Campi Salentina;PM10;17;21
Campi S.na - I.T.C.  Costa ;2020-12-26 00:00:00.0;Lecce;Campi Salentina;PM10;14;21
Campi S.na - I.T.C.  Costa ;2020-12-27 00:00:00.0;Lecce;Campi Salentina;PM10;20;21
Campi S.na - I.T.C.  Costa ;2020-12-28 00:00:00.0;Lecce;Campi Salentina;PM10;23;21
Campi S.na - I.T.C.  Costa ;2020-12-29 00:00:00.0;Lecce;Campi Salentina;PM10;61;21
Campi S.na - I.T.C.  Costa ;2020-12-30 00:00:00.0;Lecce;Campi Salentina;PM10;55;21
Campi S.na - I.T.C.  Costa ;2020-12-31 00:00:00.0;Lecce;Campi Salentina;PM10;31;21
Galatina - I.T.C.  La Porta ;2019-01-01 00:00:00.0;Lecce;Galatina;PM10;14;25
Galatina - I.T.C.  La Porta ;2019-01-02 00:00:00.0;Lecce;Galatina;PM10;13;25
Galatina - I.T.C.  La Porta ;2019-01-03 00:00:00.0;Lecce;Galatina;PM10;12;25
Galatina - I.T.C.  La Porta ;2019-01-04 00:00:00.0;Lecce;Galatina;PM10;9;25
Galatina - I.T.C.  La Porta ;2019-01-05 00:00:00.0;Lecce;Galatina;PM10;18;25
Galatina - I.T.C.  La Porta ;2019-01-06 00:00:00.0;Lecce;Galatina;PM10;12;25
Galatina - I.T.C.  La Porta ;2019-01-07 00:00:00.0;Lecce;Galatina;PM10;18;25
Galatina - I.T.C.  La Porta ;2019-01-08 00:00:00.0;Lecce;Galatina;PM10;27;25
Galatina - I.T.C.  La Porta ;2019-01-09 00:00:00.0;Lecce;Galatina;PM10;12;25
Galatina - I.T.C.  La Porta ;2019-01-10 00:00:00.0;Lecce;Galatina;PM10;;25
Galatina - I.T.C.  La Porta ;2019-01-11 00:00:00.0;Lecce;Galatina;PM10;;25
Galatina - I.T.C.  La Porta ;2019-01-12 00:00:00.0;Lecce;Galatina;PM10;;25
Galatina - I.T.C.  La Porta ;2019-01-13 00:00:00.0;Lecce;Galatina;PM10;;25
Galatina - I.T.C.  La Porta ;2019-01-14 00:00:00.0;Lecce;Galatina;PM10;;25
Galatina - I.T.C.  La Porta ;2019-01-15 00:00:00.0;Lecce;Galatina;PM10;;25
Galatina - I.T.C.  La Porta ;2019-01-16 00:00:00.0;Lecce;Galatina;PM10;18;25
Galatina - I.T.C.  La Porta ;2019-01-17 00:00:00.0;Lecce;Galatina;PM10;30;25
Galatina - I.T.C.  La Porta ;2019-01-18 00:00:00.0;Lecce;Galatina;PM10;12;25
Galatina - I.T.C.  La Porta ;2019-01-19 00:00:00.0;Lecce;Galatina;PM10;;25
Galatina - I.T.C.  La Porta ;2019-01-20 00:00:00.0;Lecce;Galatina;PM10;20;25
Galatina - I.T.C.  La Porta ;2019-01-21 00:00:00.0;Lecce;Galatina;PM10;16;25
Galatina - I.T.C.  La Porta ;2019-01-22 00:00:00.0;Lecce;Galatina;PM10;7;25
Galatina - I.T.C.  La Porta ;2019-01-23 00:00:00.0;Lecce;Galatina;PM10;26;25
Galatina - I.T.C.  La Porta ;2019-01-24 00:00:00.0;Lecce;Galatina;PM10;13;25
Galatina - I.T.C.  La Porta ;2019-01-25 00:00:00.0;Lecce;Galatina;PM10;9;25
Galatina - I.T.C.  La Porta ;2019-01-26 00:00:00.0;Lecce;Galatina;PM10;20;25
Galatina - I.T.C.  La Porta ;2019-01-27 00:00:00.0;Lecce;Galatina;PM10;25;25
Galatina - I.T.C.  La Porta ;2019-01-28 00:00:00.0;Lecce;Galatina;PM10;22;25
Galatina - I.T.C.  La Porta ;2019-01-29 00:00:00.0;Lecce;Galatina;PM10;26;25
Galatina - I.T.C.  La Porta ;2019-01-30 00:00:00.0;Lecce;Galatina;PM10;23;25
Galatina - I.T.C.  La Porta ;2019-01-31 00:00:00.0;Lecce;Galatina;PM10;15;25
Galatina - I.T.C.  La Porta ;2019-02-01 00:00:00.0;Lecce;Galatina;PM10;31;25
Galatina - I.T.C.  La Porta ;2019-02-02 00:00:00.0;Lecce;Galatina;PM10;35;25
Galatina - I.T.C.  La Porta ;2019-02-03 00:00:00.0;Lecce;Galatina;PM10;44;25
Galatina - I.T.C.  La Porta ;2019-02-04 00:00:00.0;Lecce;Galatina;PM10;27;25
Galatina - I.T.C.  La Porta ;2019-02-05 00:00:00.0;Lecce;Galatina;PM10;27;25
Galatina - I.T.C.  La Porta ;2019-02-06 00:00:00.0;Lecce;Galatina;PM10;26;25
Galatina - I.T.C.  La Porta ;2019-02-07 00:00:00.0;Lecce;Galatina;PM10;22;25
Galatina - I.T.C.  La Porta ;2019-02-08 00:00:00.0;Lecce;Galatina;PM10;39;25
Galatina - I.T.C.  La Porta ;2019-02-09 00:00:00.0;Lecce;Galatina;PM10;42;25
Galatina - I.T.C.  La Porta ;2019-02-10 00:00:00.0;Lecce;Galatina;PM10;38;25
Galatina - I.T.C.  La Porta ;2019-02-11 00:00:00.0;Lecce;Galatina;PM10;18;25
Galatina - I.T.C.  La Porta ;2019-02-12 00:00:00.0;Lecce;Galatina;PM10;11;25
Galatina - I.T.C.  La Porta ;2019-02-13 00:00:00.0;Lecce;Galatina;PM10;18;25
Galatina - I.T.C.  La Porta ;2019-02-14 00:00:00.0;Lecce;Galatina;PM10;;25
Galatina - I.T.C.  La Porta ;2019-02-15 00:00:00.0;Lecce;Galatina;PM10;10;25
Galatina - I.T.C.  La Porta ;2019-02-16 00:00:00.0;Lecce;Galatina;PM10;11;25
Galatina - I.T.C.  La Porta ;2019-02-17 00:00:00.0;Lecce;Galatina;PM10;23;25
Galatina - I.T.C.  La Porta ;2019-02-18 00:00:00.0;Lecce;Galatina;PM10;42;25
Galatina - I.T.C.  La Porta ;2019-02-19 00:00:00.0;Lecce;Galatina;PM10;39;25
Galatina - I.T.C.  La Porta ;2019-02-20 00:00:00.0;Lecce;Galatina;PM10;42;25
Galatina - I.T.C.  La Porta ;2019-02-21 00:00:00.0;Lecce;Galatina;PM10;47;25
Galatina - I.T.C.  La Porta ;2019-02-22 00:00:00.0;Lecce;Galatina;PM10;;25
Galatina - I.T.C.  La Porta ;2019-02-23 00:00:00.0;Lecce;Galatina;PM10;;25
Galatina - I.T.C.  La Porta ;2019-02-24 00:00:00.0;Lecce;Galatina;PM10;;25
Galatina - I.T.C.  La Porta ;2019-02-25 00:00:00.0;Lecce;Galatina;PM10;14;25
Galatina - I.T.C.  La Porta ;2019-02-26 00:00:00.0;Lecce;Galatina;PM10;19;25
Galatina - I.T.C.  La Porta ;2019-02-27 00:00:00.0;Lecce;Galatina;PM10;19;25
Galatina - I.T.C.  La Porta ;2019-02-28 00:00:00.0;Lecce;Galatina;PM10;24;25
Galatina - I.T.C.  La Porta ;2019-03-01 00:00:00.0;Lecce;Galatina;PM10;;25
Galatina - I.T.C.  La Porta ;2019-03-02 00:00:00.0;Lecce;Galatina;PM10;;25
Galatina - I.T.C.  La Porta ;2019-03-03 00:00:00.0;Lecce;Galatina;PM10;;25
Galatina - I.T.C.  La Porta ;2019-03-04 00:00:00.0;Lecce;Galatina;PM10;;25
Galatina - I.T.C.  La Porta ;2019-03-05 00:00:00.0;Lecce;Galatina;PM10;;25
Galatina - I.T.C.  La Porta ;2019-03-06 00:00:00.0;Lecce;Galatina;PM10;13;25
Galatina - I.T.C.  La Porta ;2019-03-07 00:00:00.0;Lecce;Galatina;PM10;;25
Galatina - I.T.C.  La Porta ;2019-03-08 00:00:00.0;Lecce;Galatina;PM10;;25
Galatina - I.T.C.  La Porta ;2019-03-09 00:00:00.0;Lecce;Galatina;PM10;;25
Galatina - I.T.C.  La Porta ;2019-03-10 00:00:00.0;Lecce;Galatina;PM10;;25
Galatina - I.T.C.  La Porta ;2019-03-11 00:00:00.0;Lecce;Galatina;PM10;;25
Galatina - I.T.C.  La Porta ;2019-03-12 00:00:00.0;Lecce;Galatina;PM10;;25
Galatina - I.T.C.  La Porta ;2019-03-13 00:00:00.0;Lecce;Galatina;PM10;;25
Galatina - I.T.C.  La Porta ;2019-03-14 00:00:00.0;Lecce;Galatina;PM10;;25
Galatina - I.T.C.  La Porta ;2019-03-15 00:00:00.0;Lecce;Galatina;PM10;12;25
Galatina - I.T.C.  La Porta ;2019-03-16 00:00:00.0;Lecce;Galatina;PM10;17;25
Galatina - I.T.C.  La Porta ;2019-03-17 00:00:00.0;Lecce;Galatina;PM10;12;25
Galatina - I.T.C.  La Porta ;2019-03-18 00:00:00.0;Lecce;Galatina;PM10;21;25
Galatina - I.T.C.  La Porta ;2019-03-19 00:00:00.0;Lecce;Galatina;PM10;27;25
Galatina - I.T.C.  La Porta ;2019-03-20 00:00:00.0;Lecce;Galatina;PM10;20;25
Galatina - I.T.C.  La Porta ;2019-03-21 00:00:00.0;Lecce;Galatina;PM10;29;25
Galatina - I.T.C.  La Porta ;2019-03-22 00:00:00.0;Lecce;Galatina;PM10;29;25
Galatina - I.T.C.  La Porta ;2019-03-23 00:00:00.0;Lecce;Galatina;PM10;28;25
Galatina - I.T.C.  La Porta ;2019-03-24 00:00:00.0;Lecce;Galatina;PM10;26;25
Galatina - I.T.C.  La Porta ;2019-03-25 00:00:00.0;Lecce;Galatina;PM10;28;25
Galatina - I.T.C.  La Porta ;2019-03-26 00:00:00.0;Lecce;Galatina;PM10;29;25
Galatina - I.T.C.  La Porta ;2019-03-27 00:00:00.0;Lecce;Galatina;PM10;26;25
Galatina - I.T.C.  La Porta ;2019-03-28 00:00:00.0;Lecce;Galatina;PM10;;25
Galatina - I.T.C.  La Porta ;2019-03-29 00:00:00.0;Lecce;Galatina;PM10;21;25
Galatina - I.T.C.  La Porta ;2019-03-30 00:00:00.0;Lecce;Galatina;PM10;23;25
Galatina - I.T.C.  La Porta ;2019-03-31 00:00:00.0;Lecce;Galatina;PM10;19;25
Galatina - I.T.C.  La Porta ;2019-04-01 00:00:00.0;Lecce;Galatina;PM10;22;25
Galatina - I.T.C.  La Porta ;2019-04-02 00:00:00.0;Lecce;Galatina;PM10;30;25
Galatina - I.T.C.  La Porta ;2019-04-03 00:00:00.0;Lecce;Galatina;PM10;20;25
Galatina - I.T.C.  La Porta ;2019-04-04 00:00:00.0;Lecce;Galatina;PM10;16;25
Galatina - I.T.C.  La Porta ;2019-04-05 00:00:00.0;Lecce;Galatina;PM10;18;25
Galatina - I.T.C.  La Porta ;2019-04-06 00:00:00.0;Lecce;Galatina;PM10;15;25
Galatina - I.T.C.  La Porta ;2019-04-07 00:00:00.0;Lecce;Galatina;PM10;13;25
Galatina - I.T.C.  La Porta ;2019-04-08 00:00:00.0;Lecce;Galatina;PM10;4;25
Galatina - I.T.C.  La Porta ;2019-04-09 00:00:00.0;Lecce;Galatina;PM10;13;25
Galatina - I.T.C.  La Porta ;2019-04-10 00:00:00.0;Lecce;Galatina;PM10;15;25
Galatina - I.T.C.  La Porta ;2019-04-11 00:00:00.0;Lecce;Galatina;PM10;12;25
Galatina - I.T.C.  La Porta ;2019-04-12 00:00:00.0;Lecce;Galatina;PM10;13;25
Galatina - I.T.C.  La Porta ;2019-04-13 00:00:00.0;Lecce;Galatina;PM10;16;25
Galatina - I.T.C.  La Porta ;2019-04-14 00:00:00.0;Lecce;Galatina;PM10;10;25
Galatina - I.T.C.  La Porta ;2019-04-15 00:00:00.0;Lecce;Galatina;PM10;14;25
Galatina - I.T.C.  La Porta ;2019-04-16 00:00:00.0;Lecce;Galatina;PM10;25;25
Galatina - I.T.C.  La Porta ;2019-04-17 00:00:00.0;Lecce;Galatina;PM10;23;25
Galatina - I.T.C.  La Porta ;2019-04-18 00:00:00.0;Lecce;Galatina;PM10;26;25
Galatina - I.T.C.  La Porta ;2019-04-19 00:00:00.0;Lecce;Galatina;PM10;16;25
Galatina - I.T.C.  La Porta ;2019-04-20 00:00:00.0;Lecce;Galatina;PM10;23;25
Galatina - I.T.C.  La Porta ;2019-04-21 00:00:00.0;Lecce;Galatina;PM10;25;25
Galatina - I.T.C.  La Porta ;2019-04-22 00:00:00.0;Lecce;Galatina;PM10;23;25
Galatina - I.T.C.  La Porta ;2019-04-23 00:00:00.0;Lecce;Galatina;PM10;39;25
Galatina - I.T.C.  La Porta ;2019-04-24 00:00:00.0;Lecce;Galatina;PM10;43;25
Galatina - I.T.C.  La Porta ;2019-04-25 00:00:00.0;Lecce;Galatina;PM10;36;25
Galatina - I.T.C.  La Porta ;2019-04-26 00:00:00.0;Lecce;Galatina;PM10;51;25
Galatina - I.T.C.  La Porta ;2019-04-27 00:00:00.0;Lecce;Galatina;PM10;41;25
Galatina - I.T.C.  La Porta ;2019-04-28 00:00:00.0;Lecce;Galatina;PM10;13;25
Galatina - I.T.C.  La Porta ;2019-04-29 00:00:00.0;Lecce;Galatina;PM10;14;25
Galatina - I.T.C.  La Porta ;2019-04-30 00:00:00.0;Lecce;Galatina;PM10;10;25
Galatina - I.T.C.  La Porta ;2019-05-01 00:00:00.0;Lecce;Galatina;PM10;12;25
Galatina - I.T.C.  La Porta ;2019-05-02 00:00:00.0;Lecce;Galatina;PM10;11;25
Galatina - I.T.C.  La Porta ;2019-05-03 00:00:00.0;Lecce;Galatina;PM10;11;25
Galatina - I.T.C.  La Porta ;2019-05-04 00:00:00.0;Lecce;Galatina;PM10;9;25
Galatina - I.T.C.  La Porta ;2019-05-05 00:00:00.0;Lecce;Galatina;PM10;9;25
Galatina - I.T.C.  La Porta ;2019-05-06 00:00:00.0;Lecce;Galatina;PM10;12;25
Galatina - I.T.C.  La Porta ;2019-05-07 00:00:00.0;Lecce;Galatina;PM10;12;25
Galatina - I.T.C.  La Porta ;2019-05-08 00:00:00.0;Lecce;Galatina;PM10;19;25
Galatina - I.T.C.  La Porta ;2019-05-09 00:00:00.0;Lecce;Galatina;PM10;18;25
Galatina - I.T.C.  La Porta ;2019-05-10 00:00:00.0;Lecce;Galatina;PM10;20;25
Galatina - I.T.C.  La Porta ;2019-05-11 00:00:00.0;Lecce;Galatina;PM10;13;25
Galatina - I.T.C.  La Porta ;2019-05-12 00:00:00.0;Lecce;Galatina;PM10;14;25
Galatina - I.T.C.  La Porta ;2019-05-13 00:00:00.0;Lecce;Galatina;PM10;10;25
Galatina - I.T.C.  La Porta ;2019-05-14 00:00:00.0;Lecce;Galatina;PM10;12;25
Galatina - I.T.C.  La Porta ;2019-05-15 00:00:00.0;Lecce;Galatina;PM10;11;25
Galatina - I.T.C.  La Porta ;2019-05-16 00:00:00.0;Lecce;Galatina;PM10;;25
Galatina - I.T.C.  La Porta ;2019-05-17 00:00:00.0;Lecce;Galatina;PM10;6;25
Galatina - I.T.C.  La Porta ;2019-05-18 00:00:00.0;Lecce;Galatina;PM10;7;25
Galatina - I.T.C.  La Porta ;2019-05-19 00:00:00.0;Lecce;Galatina;PM10;10;25
Galatina - I.T.C.  La Porta ;2019-05-20 00:00:00.0;Lecce;Galatina;PM10;9;25
Galatina - I.T.C.  La Porta ;2019-05-21 00:00:00.0;Lecce;Galatina;PM10;12;25
Galatina - I.T.C.  La Porta ;2019-05-22 00:00:00.0;Lecce;Galatina;PM10;10;25
Galatina - I.T.C.  La Porta ;2019-05-23 00:00:00.0;Lecce;Galatina;PM10;15;25
Galatina - I.T.C.  La Porta ;2019-05-24 00:00:00.0;Lecce;Galatina;PM10;18;25
Galatina - I.T.C.  La Porta ;2019-05-25 00:00:00.0;Lecce;Galatina;PM10;19;25
Galatina - I.T.C.  La Porta ;2019-05-26 00:00:00.0;Lecce;Galatina;PM10;12;25
Galatina - I.T.C.  La Porta ;2019-05-27 00:00:00.0;Lecce;Galatina;PM10;21;25
Galatina - I.T.C.  La Porta ;2019-05-28 00:00:00.0;Lecce;Galatina;PM10;22;25
Galatina - I.T.C.  La Porta ;2019-05-29 00:00:00.0;Lecce;Galatina;PM10;14;25
Galatina - I.T.C.  La Porta ;2019-05-30 00:00:00.0;Lecce;Galatina;PM10;12;25
Galatina - I.T.C.  La Porta ;2019-05-31 00:00:00.0;Lecce;Galatina;PM10;13;25
Galatina - I.T.C.  La Porta ;2019-06-01 00:00:00.0;Lecce;Galatina;PM10;13;25
Galatina - I.T.C.  La Porta ;2019-06-02 00:00:00.0;Lecce;Galatina;PM10;12;25
Galatina - I.T.C.  La Porta ;2019-06-03 00:00:00.0;Lecce;Galatina;PM10;17;25
Galatina - I.T.C.  La Porta ;2019-06-04 00:00:00.0;Lecce;Galatina;PM10;19;25
Galatina - I.T.C.  La Porta ;2019-06-05 00:00:00.0;Lecce;Galatina;PM10;17;25
Galatina - I.T.C.  La Porta ;2019-06-06 00:00:00.0;Lecce;Galatina;PM10;21;25
Galatina - I.T.C.  La Porta ;2019-06-07 00:00:00.0;Lecce;Galatina;PM10;25;25
Galatina - I.T.C.  La Porta ;2019-06-08 00:00:00.0;Lecce;Galatina;PM10;34;25
Galatina - I.T.C.  La Porta ;2019-06-09 00:00:00.0;Lecce;Galatina;PM10;39;25
Galatina - I.T.C.  La Porta ;2019-06-10 00:00:00.0;Lecce;Galatina;PM10;32;25
Galatina - I.T.C.  La Porta ;2019-06-11 00:00:00.0;Lecce;Galatina;PM10;37;25
Galatina - I.T.C.  La Porta ;2019-06-12 00:00:00.0;Lecce;Galatina;PM10;40;25
Galatina - I.T.C.  La Porta ;2019-06-13 00:00:00.0;Lecce;Galatina;PM10;52;25
Galatina - I.T.C.  La Porta ;2019-06-14 00:00:00.0;Lecce;Galatina;PM10;46;25
Galatina - I.T.C.  La Porta ;2019-06-15 00:00:00.0;Lecce;Galatina;PM10;37;25
Galatina - I.T.C.  La Porta ;2019-06-16 00:00:00.0;Lecce;Galatina;PM10;42;25
Galatina - I.T.C.  La Porta ;2019-06-17 00:00:00.0;Lecce;Galatina;PM10;42;25
Galatina - I.T.C.  La Porta ;2019-06-18 00:00:00.0;Lecce;Galatina;PM10;31;25
Galatina - I.T.C.  La Porta ;2019-06-19 00:00:00.0;Lecce;Galatina;PM10;23;25
Galatina - I.T.C.  La Porta ;2019-06-20 00:00:00.0;Lecce;Galatina;PM10;30;25
Galatina - I.T.C.  La Porta ;2019-06-21 00:00:00.0;Lecce;Galatina;PM10;31;25
Galatina - I.T.C.  La Porta ;2019-06-22 00:00:00.0;Lecce;Galatina;PM10;31;25
Galatina - I.T.C.  La Porta ;2019-06-23 00:00:00.0;Lecce;Galatina;PM10;26;25
Galatina - I.T.C.  La Porta ;2019-06-24 00:00:00.0;Lecce;Galatina;PM10;19;25
Galatina - I.T.C.  La Porta ;2019-06-25 00:00:00.0;Lecce;Galatina;PM10;24;25
Galatina - I.T.C.  La Porta ;2019-06-26 00:00:00.0;Lecce;Galatina;PM10;22;25
Galatina - I.T.C.  La Porta ;2019-06-27 00:00:00.0;Lecce;Galatina;PM10;25;25
Galatina - I.T.C.  La Porta ;2019-06-28 00:00:00.0;Lecce;Galatina;PM10;25;25
Galatina - I.T.C.  La Porta ;2019-06-29 00:00:00.0;Lecce;Galatina;PM10;22;25
Galatina - I.T.C.  La Porta ;2019-06-30 00:00:00.0;Lecce;Galatina;PM10;16;25
Galatina - I.T.C.  La Porta ;2019-07-01 00:00:00.0;Lecce;Galatina;PM10;21;25
Galatina - I.T.C.  La Porta ;2019-07-02 00:00:00.0;Lecce;Galatina;PM10;23;25
Galatina - I.T.C.  La Porta ;2019-07-03 00:00:00.0;Lecce;Galatina;PM10;25;25
Galatina - I.T.C.  La Porta ;2019-07-04 00:00:00.0;Lecce;Galatina;PM10;27;25
Galatina - I.T.C.  La Porta ;2019-07-05 00:00:00.0;Lecce;Galatina;PM10;27;25
Galatina - I.T.C.  La Porta ;2019-07-06 00:00:00.0;Lecce;Galatina;PM10;26;25
Galatina - I.T.C.  La Porta ;2019-07-07 00:00:00.0;Lecce;Galatina;PM10;27;25
Galatina - I.T.C.  La Porta ;2019-07-08 00:00:00.0;Lecce;Galatina;PM10;31;25
Galatina - I.T.C.  La Porta ;2019-07-09 00:00:00.0;Lecce;Galatina;PM10;37;25
Galatina - I.T.C.  La Porta ;2019-07-10 00:00:00.0;Lecce;Galatina;PM10;35;25
Galatina - I.T.C.  La Porta ;2019-07-11 00:00:00.0;Lecce;Galatina;PM10;16;25
Galatina - I.T.C.  La Porta ;2019-07-12 00:00:00.0;Lecce;Galatina;PM10;15;25
Galatina - I.T.C.  La Porta ;2019-07-13 00:00:00.0;Lecce;Galatina;PM10;14;25
Galatina - I.T.C.  La Porta ;2019-07-14 00:00:00.0;Lecce;Galatina;PM10;10;25
